Student Id,Course,First Name,Last Name,Address,Email Address,Phone Number,Error
Stud 0001,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0002,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0003,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0004,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0005,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0006,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0007,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0008,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0009,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0010,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0011,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0012,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0013,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0014,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0015,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0016,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0017,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0018,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0019,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0020,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0021,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0022,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0023,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0024,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0025,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0026,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0027,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0028,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0029,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0030,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0031,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0032,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0033,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0034,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0035,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0036,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0037,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0038,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0039,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0040,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0041,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0042,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0043,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0044,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0045,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0046,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0047,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0048,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0049,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0050,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0051,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0052,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0053,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0054,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0055,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0056,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0057,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0058,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0059,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
Stud 0060,PGDBM,First name,Last name,Kothrud,ID@gmail.com,9999999999,Course not found
